num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S000384;06/01/2024;12:10:00;RONDA. SEGOVIA, 4;4;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;439132;4473466;N;NULL
2024S000384;06/01/2024;12:10:00;RONDA. SEGOVIA, 4;4;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439132;4473466;N;NULL
2024S000384;06/01/2024;12:10:00;RONDA. SEGOVIA, 4;4;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;439132;4473466;N;NULL
2024S000385;06/01/2024;11:40:00;CALL. CALAHORRA, 10;10;19;VICÁLVARO;Colisión lateral;Se desconoce;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;448171;4473197;N;NULL
2024S000385;06/01/2024;11:40:00;CALL. CALAHORRA, 10;10;19;VICÁLVARO;Colisión lateral;Se desconoce;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448171;4473197;N;NULL
2024S000385;06/01/2024;11:40:00;CALL. CALAHORRA, 10;10;19;VICÁLVARO;Colisión lateral;Se desconoce;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448171;4473197;N;NULL
2024S000386;06/01/2024;12:35:00;CALL. MELILLA, 7;7;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439746;4472561;N;NULL
2024S000386;06/01/2024;12:35:00;CALL. MELILLA, 7;7;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439746;4472561;N;NULL
2024S000386;06/01/2024;12:35:00;CALL. MELILLA, 7;7;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;439746;4472561;N;NULL
2024S000387;06/01/2024;12:30:00;AUTOV. M-30, 03XC79 TRANSFER DE CENTRAL A LATERAL;03XC79;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;443801;4478160;N;NULL
2024S000388;06/01/2024;12:30:00;CALL. VALENCIA DE DON JUAN, 16;16;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440286;4481899;N;1
2024S000388;06/01/2024;12:30:00;CALL. VALENCIA DE DON JUAN, 16;16;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440286;4481899;N;NULL
2024S000388;06/01/2024;12:30:00;CALL. VALENCIA DE DON JUAN, 16;16;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440286;4481899;N;NULL
2024S000388;06/01/2024;12:30:00;CALL. VALENCIA DE DON JUAN, 16;16;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440286;4481899;N;NULL
2024S000388;06/01/2024;12:30:00;CALL. VALENCIA DE DON JUAN, 16;16;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440286;4481899;N;NULL
2024S000388;06/01/2024;12:30:00;CALL. VALENCIA DE DON JUAN, 16;16;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440286;4481899;N;NULL
2024S000388;06/01/2024;12:30:00;CALL. VALENCIA DE DON JUAN, 16;16;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440286;4481899;N;NULL
2024S000389;06/01/2024;13:08:00;CALL. ALEJANDRO MORAN / CALL. JUAN FRANCISCO;11;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437784;4470932;N;NULL
2024S000389;06/01/2024;13:08:00;CALL. ALEJANDRO MORAN / CALL. JUAN FRANCISCO;11;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437784;4470932;N;NULL
2024S000390;06/01/2024;14:35:00;AVDA. LAS AGUILAS / AVDA. POBLADOS;2A;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;435341;4470854;N;NULL
2024S000390;06/01/2024;14:35:00;AVDA. LAS AGUILAS / AVDA. POBLADOS;2A;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;435341;4470854;S;NULL
2024S000390;06/01/2024;14:35:00;AVDA. LAS AGUILAS / AVDA. POBLADOS;2A;10;LATINA;Colisión lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;NULL;NULL;435341;4470854;N;NULL
2024S000390;06/01/2024;14:35:00;AVDA. LAS AGUILAS / AVDA. POBLADOS;2A;10;LATINA;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;435341;4470854;N;NULL
2024S000391;05/01/2024;21:55:00;CALL. FERNANDEZ DE LA HOZ / CALL. BRETON DE LOS HERREROS;74;7;CHAMBERÍ;Colisión lateral;Despejado;Ciclomotor;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441105;4476769;N;NULL
2024S000391;05/01/2024;21:55:00;CALL. FERNANDEZ DE LA HOZ / CALL. BRETON DE LOS HERREROS;74;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441105;4476769;N;NULL
2024S000391;05/01/2024;21:55:00;CALL. FERNANDEZ DE LA HOZ / CALL. BRETON DE LOS HERREROS;74;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441105;4476769;N;NULL
2024S000392;05/01/2024;14:05:00;CALL. ARCOS DE JALON, 12;12;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;447073;4474591;N;NULL
2024S000392;05/01/2024;14:05:00;CALL. ARCOS DE JALON, 12;12;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;447073;4474591;N;NULL
2024S000393;06/01/2024;15:45:00;CALL. CAVA DE SAN MIGUEL, 17;17;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;439907;4474057;N;NULL
2024S000393;06/01/2024;15:45:00;CALL. CAVA DE SAN MIGUEL, 17;17;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439907;4474057;N;NULL
2024S000394;06/01/2024;14:40:00;CALL. PRINCIPE DE VERGARA / CALL. SERRANO;227;5;CHAMARTÍN;Caída;Despejado;Motocicleta > 125cc;Conductor;De 18 a 20 años;Hombre;NULL;NULL;442564;4478482;N;NULL
2024S000394;06/01/2024;14:40:00;CALL. PRINCIPE DE VERGARA / CALL. SERRANO;227;5;CHAMARTÍN;Caída;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;442564;4478482;N;NULL
2024S000395;06/01/2024;14:35:00;PASEO. JESUITAS / CALL. NAVAS DEL REY;55;10;LATINA;Colisión frontal;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;437650;4473344;N;NULL
2024S000395;06/01/2024;14:35:00;PASEO. JESUITAS / CALL. NAVAS DEL REY;55;10;LATINA;Colisión frontal;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437650;4473344;N;NULL
2024S000395;06/01/2024;14:35:00;PASEO. JESUITAS / CALL. NAVAS DEL REY;55;10;LATINA;Colisión frontal;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437650;4473344;N;NULL
2024S000395;06/01/2024;14:35:00;PASEO. JESUITAS / CALL. NAVAS DEL REY;55;10;LATINA;Colisión frontal;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;14;Sin asistencia sanitaria;437650;4473344;N;NULL
2024S000395;06/01/2024;14:35:00;PASEO. JESUITAS / CALL. NAVAS DEL REY;55;10;LATINA;Colisión frontal;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;437650;4473344;N;NULL
2024S000396;06/01/2024;15:20:00;CALL. AMADEO GOMEZ / CALL. JOAQUIN LORENZO;2;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438561;4480657;N;NULL
2024S000396;06/01/2024;15:20:00;CALL. AMADEO GOMEZ / CALL. JOAQUIN LORENZO;2;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438561;4480657;N;NULL
2024S000396;06/01/2024;15:20:00;CALL. AMADEO GOMEZ / CALL. JOAQUIN LORENZO;2;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;438561;4480657;N;NULL
2024S000397;06/01/2024;16:40:00;AVDA. MEDITERRANEO, 15;15;3;RETIRO;Colisión lateral;NULL;Furgoneta;Conductor;De 40 a 44 años;Mujer;NULL;NULL;442660;4473181;N;NULL
2024S000397;06/01/2024;16:40:00;AVDA. MEDITERRANEO, 15;15;3;RETIRO;Colisión lateral;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442660;4473181;N;NULL
2024S000398;06/01/2024;15:03:00;AVDA. LOGROÑO, 128;128;21;BARAJAS;Colisión lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;NULL;NULL;450691;4480334;N;NULL
2024S000398;06/01/2024;15:03:00;AVDA. LOGROÑO, 128;128;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;450691;4480334;N;NULL
2024S000399;06/01/2024;16:55:00;CALL. FERNANDO GABRIEL / CALL. ARRIAGA;1;15;CIUDAD LINEAL;Colisión lateral;NULL;Autobús;Conductor;De 45 a 49 años;Mujer;NULL;NULL;445721;4475047;N;NULL
2024S000399;06/01/2024;16:55:00;CALL. FERNANDO GABRIEL / CALL. ARRIAGA;1;15;CIUDAD LINEAL;Colisión lateral;NULL;Autobús;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;445721;4475047;N;NULL
2024S000399;06/01/2024;16:55:00;CALL. FERNANDO GABRIEL / CALL. ARRIAGA;1;15;CIUDAD LINEAL;Colisión lateral;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;445721;4475047;N;NULL
2024S000400;06/01/2024;14:15:00;M30 KM14NL 56;0;2;ARGANZUELA;Vuelco;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440158;4471918;N;NULL
2024S000400;06/01/2024;14:15:00;M30 KM14NL 56;0;2;ARGANZUELA;Vuelco;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440158;4471918;N;NULL
2024S000400;06/01/2024;14:15:00;M30 KM14NL 56;0;2;ARGANZUELA;Vuelco;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440158;4471918;N;NULL
2024S000400;06/01/2024;14:15:00;M30 KM14NL 56;0;2;ARGANZUELA;Vuelco;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440158;4471918;N;NULL
2024S000401;06/01/2024;16:12:00;CALL. ARROYO DE LA MEDIA LEGUA, 5;5;14;MORATALAZ;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444199;4473262;N;NULL
2024S000401;06/01/2024;16:12:00;CALL. ARROYO DE LA MEDIA LEGUA, 5;5;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;444199;4473262;N;NULL
2024S000403;06/01/2024;16:00:00;CALL. CAPITAN BLANCO ARGIBAY / CALL. SINESIO DELGADO;210;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;NULL;NULL;439746;4480126;N;NULL
2024S000403;06/01/2024;16:00:00;CALL. CAPITAN BLANCO ARGIBAY / CALL. SINESIO DELGADO;210;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439746;4480126;N;NULL
2024S000403;06/01/2024;16:00:00;CALL. CAPITAN BLANCO ARGIBAY / CALL. SINESIO DELGADO;210;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;439746;4480126;N;NULL
2024S000405;06/01/2024;17:30:00;CALL. DOCTOR TOLOSA LATOUR / CALLE CRISTO DE LA VEGA;1;12;USERA;Solo salida de la vía;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440581;4470011;N;NULL
2024S000406;07/01/2024;20:45:00;AVDA. TOREROS, 26;26;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Autobús;Conductor;De 60 a 64 años;Hombre;NULL;NULL;443423;4475948;S;NULL
2024S000406;07/01/2024;20:45:00;AVDA. TOREROS, 26;26;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443423;4475948;N;NULL
2024S000406;07/01/2024;20:45:00;AVDA. TOREROS, 26;26;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443423;4475948;N;NULL
2024S000406;07/01/2024;20:45:00;AVDA. TOREROS, 26;26;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443423;4475948;N;NULL
2024S000407;06/01/2024;16:50:00;CALL. JUAN DE OLIAS, 39;39;6;TETUÁN;Atropello a persona;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440647;4478301;N;NULL
2024S000407;06/01/2024;16:50:00;CALL. JUAN DE OLIAS, 39;39;6;TETUÁN;Atropello a persona;Despejado;Turismo;Peatón;De 6 a 9 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440647;4478301;N;NULL
2024S000408;06/01/2024;18:26:00;CALL. ARQUITECTO LOPEZ OTERO, 15;15;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;438055;4477216;N;NULL
2024S000408;06/01/2024;18:26:00;CALL. ARQUITECTO LOPEZ OTERO, 15;15;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;438055;4477216;N;NULL
2024S000408;06/01/2024;18:26:00;CALL. ARQUITECTO LOPEZ OTERO, 15;15;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;438055;4477216;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;442352;4471240;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442352;4471240;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442352;4471240;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;442352;4471240;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;NULL;NULL;442352;4471240;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;442352;4471240;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;442352;4471240;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;442352;4471240;N;NULL
2024S000409;06/01/2024;19:25:00;AUTOV. M-30, C2 PK 11.300;11XL30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442352;4471240;N;NULL
2024S000410;06/01/2024;19:30:00;PLAZA. CORREGIDOR SANCHO DE CORDOBA / CALL. ARROYO DE LAS PILILLAS;5;14;MORATALAZ;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;444657;4473231;N;NULL
2024S000410;06/01/2024;19:30:00;PLAZA. CORREGIDOR SANCHO DE CORDOBA / CALL. ARROYO DE LAS PILILLAS;5;14;MORATALAZ;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444657;4473231;N;NULL
2024S000411;06/01/2024;19:10:00;CALL. ARTURO SORIA, 99;99;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;444336;4477482;N;NULL
2024S000411;06/01/2024;19:10:00;CALL. ARTURO SORIA, 99;99;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;444336;4477482;N;NULL
2024S000411;06/01/2024;19:10:00;CALL. ARTURO SORIA, 99;99;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;444336;4477482;N;NULL
2024S000411;06/01/2024;19:10:00;CALL. ARTURO SORIA, 99;99;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;444336;4477482;N;NULL
2024S000412;06/01/2024;19:45:00;CALL. GRAN VIA, 49;49;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439990;4474750;N;NULL
2024S000412;06/01/2024;19:45:00;CALL. GRAN VIA, 49;49;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;439990;4474750;N;NULL
2024S000413;06/01/2024;18:40:00;CALL. VIÑA VIRGEN, 8;8;6;TETUÁN;Choque contra obstáculo fijo;NULL;Furgoneta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441115;4479716;N;NULL
2024S000413;06/01/2024;18:40:00;CALL. VIÑA VIRGEN, 8;8;6;TETUÁN;Choque contra obstáculo fijo;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;441115;4479716;N;NULL
2024S000414;06/01/2024;19:55:00;CALL. MARICARA / CALL. LOS LLANOS;2;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442309;4465647;S;NULL
2024S000414;06/01/2024;19:55:00;CALL. MARICARA / CALL. LOS LLANOS;2;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;De 15 a 17 años;Hombre;NULL;NULL;442309;4465647;N;NULL
2024S000416;06/01/2024;20:55:00;CALL. NARVAEZ / AVDA. FELIPE II;4;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442666;4474992;N;NULL
2024S000416;06/01/2024;20:55:00;CALL. NARVAEZ / AVDA. FELIPE II;4;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;NULL;NULL;442666;4474992;N;NULL
2024S000417;06/01/2024;21:15:00;AVDA. ENTREVIAS, 2;2;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442739;4471421;N;NULL
2024S000417;06/01/2024;21:15:00;AVDA. ENTREVIAS, 2;2;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442739;4471421;N;NULL
2024S000417;06/01/2024;21:15:00;AVDA. ENTREVIAS, 2;2;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;442739;4471421;N;NULL
2024S000419;06/01/2024;6:55:00;CALL. SAN MODESTO, 50;50;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441101;4481983;N;NULL
2024S000419;06/01/2024;6:55:00;CALL. SAN MODESTO, 50;50;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;441101;4481983;N;NULL
2024S000420;06/01/2024;6:50:00;CALL. OLIVO / CALL. FLORENCIO RODRIGUEZ;24;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;433732;4478962;N;NULL
2024S000420;06/01/2024;6:50:00;CALL. OLIVO / CALL. FLORENCIO RODRIGUEZ;24;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;433732;4478962;N;NULL
2024S000427;07/01/2024;0:09:00;CALL. JOSE ORTEGA Y GASSET, 68;68;4;SALAMANCA;Caída;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;442754;4475693;N;NULL
2024S000457;07/01/2024;7:24:00;CTRA. VILLAVERDE A VALLECAS, PK 3.5;297;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;444058;4468715;N;1
2024S000458;06/01/2024;13:24:00;CALL. DOLORES ARMENGOT / CALL. BATALLA DE TORRIJOS;1;11;CARABANCHEL;Atropello a persona;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;437100;4470768;N;NULL
2024S000458;06/01/2024;13:24:00;CALL. DOLORES ARMENGOT / CALL. BATALLA DE TORRIJOS;1;11;CARABANCHEL;Atropello a persona;Despejado;Turismo;Peatón;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437100;4470768;N;NULL
2024S000459;05/01/2024;13:56:00;CALL. GOLF / AVDA. CENTRAL;13;21;BARAJAS;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;451191;4478055;N;NULL
2024S000459;05/01/2024;13:56:00;CALL. GOLF / AVDA. CENTRAL;13;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;451191;4478055;N;NULL
2024S000462;07/01/2024;10:50:00;CALL. CANDIDO MATEOS / CALL. CHANTADA;19;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 35 a 39 años;Mujer;NULL;NULL;439157;4480524;N;NULL
2024S000462;07/01/2024;10:50:00;CALL. CANDIDO MATEOS / CALL. CHANTADA;19;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439157;4480524;N;NULL
2024S000463;07/01/2024;12:27:00;CALL. MORATINES, 10;10;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440383;4472807;N;NULL
2024S000463;07/01/2024;12:27:00;CALL. MORATINES, 10;10;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;440383;4472807;N;NULL
2024S000464;07/01/2024;11:55:00;CALL. MAURICIO LEGENDRE / CALL. MANUEL CALDEIRO;45;5;CHAMARTÍN;Atropello a animal;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441997;4480861;N;NULL
2024S000465;07/01/2024;12:10:00;CALL. FRANCISCO SILVELA / CALL. PRINCIPE DE VERGARA;99;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442365;4476748;S;NULL
2024S000465;07/01/2024;12:10:00;CALL. FRANCISCO SILVELA / CALL. PRINCIPE DE VERGARA;99;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442365;4476748;N;NULL
2024S000465;07/01/2024;12:10:00;CALL. FRANCISCO SILVELA / CALL. PRINCIPE DE VERGARA;99;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;NULL;NULL;442365;4476748;N;NULL
2024S000465;07/01/2024;12:10:00;CALL. FRANCISCO SILVELA / CALL. PRINCIPE DE VERGARA;99;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;442365;4476748;N;NULL
2024S000466;07/01/2024;11:00:00;AUTOV. M-30, 31NC80;31NC80;5;CHAMARTÍN;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 60 a 64 años;Hombre;NULL;NULL;442641;4481683;N;NULL
2024S000466;07/01/2024;11:00:00;AUTOV. M-30, 31NC80;31NC80;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442641;4481683;N;NULL
2024S000466;07/01/2024;11:00:00;AUTOV. M-30, 31NC80;31NC80;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;442641;4481683;N;NULL
